frame,time_s,vehicle_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,confidence
175,5.833,44,car,834.7,352.2,883.0,389.8,858.8,371.0,0.63
175,5.833,47,car,89.0,507.0,206.2,588.7,147.6,547.9,0.719
175,5.833,19,car,549.8,330.5,585.7,356.1,567.7,343.3,0.537
175,5.833,50,car,54.7,589.2,345.4,701.5,200.0,645.4,0.856
175,5.833,45,car,447.4,439.4,522.8,511.4,485.1,475.4,0.717
175,5.833,18,bus,476.2,302.6,523.8,358.7,500.0,330.7,0.553
176,5.867,36,car,518.6,364.4,561.9,401.8,540.3,383.1,0.686
176,5.867,38,car,404.1,387.9,460.9,432.5,432.5,410.2,0.741
176,5.867,40,car,1045.1,490.0,1158.0,577.9,1101.6,533.9,0.734
176,5.867,44,car,839.7,355.1,886.8,391.8,863.3,373.4,0.673
176,5.867,47,car,97.4,502.0,211.8,580.1,154.6,541.0,0.765
176,5.867,19,car,549.4,328.6,587.0,355.7,568.2,342.2,0.487
176,5.867,50,car,72.8,581.3,347.9,691.6,210.4,636.5,0.746
176,5.867,45,car,451.1,436.1,523.7,505.5,487.4,470.8,0.756
177,5.9,36,car,518.4,363.5,562.0,401.2,540.2,382.4,0.683
177,5.9,38,car,405.1,387.6,461.6,431.9,433.4,409.7,0.742
177,5.9,40,car,1050.9,493.9,1165.4,582.7,1108.2,538.3,0.733
177,5.9,44,car,841.7,356.1,888.1,392.4,864.9,374.3,0.673
177,5.9,47,car,99.5,500.5,214.2,577.2,156.8,538.8,0.767
177,5.9,19,car,549.3,327.9,587.3,355.6,568.3,341.8,0.483
177,5.9,50,car,82.7,578.5,345.6,687.8,214.1,633.2,0.748
177,5.9,45,car,452.2,435.0,524.0,503.6,488.1,469.3,0.756
178,5.933,36,car,518.7,361.8,563.0,400.3,540.9,381.1,0.646
178,5.933,38,car,406.6,386.3,463.3,430.8,435.0,408.6,0.694
178,5.933,40,car,1062.4,501.6,1182.3,594.6,1122.3,548.1,0.792
178,5.933,44,car,843.6,357.9,892.9,396.4,868.3,377.1,0.618
178,5.933,47,car,103.2,496.6,221.0,574.5,162.1,535.6,0.747
178,5.933,19,car,549.1,327.5,586.5,354.9,567.8,341.2,0.531
178,5.933,50,car,96.9,573.1,345.2,680.2,221.1,626.7,0.766
178,5.933,45,car,453.7,431.6,525.0,499.7,489.4,465.7,0.66
179,5.967,36,car,520.2,360.7,564.2,399.1,542.2,379.9,0.647
179,5.967,38,car,409.3,384.1,465.5,428.3,437.4,406.2,0.663
179,5.967,40,car,1077.6,512.1,1205.5,611.0,1141.6,561.6,0.711
179,5.967,44,car,846.0,359.7,897.3,400.0,871.7,379.9,0.672
179,5.967,47,car,108.7,493.6,228.2,571.5,168.4,532.5,0.654
179,5.967,19,car,550.4,327.4,586.1,353.5,568.3,340.5,0.486
179,5.967,50,car,112.6,566.0,344.8,669.6,228.7,617.8,0.769
179,5.967,45,car,455.3,430.2,524.8,496.4,490.0,463.3,0.629
180,6.0,36,car,522.9,360.2,564.7,396.7,543.8,378.4,0.619
180,6.0,38,car,412.4,382.6,467.2,426.0,439.8,404.3,0.708
180,6.0,40,car,1094.0,524.0,1229.7,628.7,1161.9,576.3,0.713
180,6.0,44,car,848.8,360.9,901.6,402.5,875.2,381.7,0.65
180,6.0,47,car,116.3,489.3,233.6,564.7,175.0,527.0,0.734
180,6.0,19,car,551.3,327.0,585.6,352.0,568.4,339.5,0.455
180,6.0,50,car,126.9,559.2,345.9,660.3,236.4,609.8,0.714
180,6.0,45,car,456.3,428.0,525.6,493.6,491.0,460.8,0.834
181,6.033,36,car,525.2,359.8,564.9,394.1,545.1,377.0,0.637
181,6.033,38,car,414.2,381.4,467.9,424.0,441.1,402.7,0.774
181,6.033,40,car,1112.3,536.9,1257.8,648.7,1185.1,592.8,0.741
181,6.033,44,car,853.8,363.5,907.1,405.6,880.5,384.6,0.756
181,6.033,47,car,122.7,485.8,239.9,560.7,181.3,523.3,0.8
181,6.033,19,car,551.8,326.8,585.2,351.0,568.5,338.9,0.583
181,6.033,50,car,141.7,552.1,346.9,650.1,244.3,601.1,0.725
181,6.033,45,car,458.2,425.0,527.7,491.0,493.0,458.0,0.687
182,6.067,36,car,527.4,358.9,565.6,391.8,546.5,375.3,0.664
182,6.067,38,car,415.7,379.7,469.5,422.7,442.6,401.2,0.676
182,6.067,40,car,1126.8,550.3,1280.0,670.9,1203.4,610.6,0.815
182,6.067,44,car,857.8,366.4,911.6,408.8,884.7,387.6,0.603
182,6.067,47,car,130.9,482.7,247.5,556.6,189.2,519.7,0.663
182,6.067,19,car,551.7,325.4,585.6,350.0,568.7,337.7,0.563
182,6.067,50,car,153.3,544.2,350.0,641.1,251.7,592.7,0.552
182,6.067,45,car,461.4,422.2,529.9,487.3,495.6,454.8,0.673
183,6.1,36,car,528.0,358.6,565.9,391.1,547.0,374.8,0.664
183,6.1,38,car,416.3,379.1,470.0,422.3,443.1,400.7,0.675
183,6.1,40,car,1132.9,555.5,1280.0,679.6,1206.4,617.5,0.811
183,6.1,44,car,859.2,367.4,913.2,410.0,886.2,388.7,0.605
183,6.1,47,car,133.3,481.6,250.4,555.4,191.9,518.5,0.661
183,6.1,19,car,551.7,324.9,585.8,349.8,568.8,337.4,0.554
183,6.1,50,car,159.2,541.5,349.2,637.9,254.2,589.7,0.57
183,6.1,45,car,462.4,421.3,530.7,486.2,496.6,453.7,0.679
184,6.133,36,car,528.6,356.5,567.2,389.5,547.9,373.0,0.687
184,6.133,38,car,417.5,377.9,470.4,420.8,444.0,399.4,0.685
184,6.133,40,car,1142.2,567.4,1280.0,695.1,1211.1,631.3,0.83
184,6.133,44,car,862.7,369.7,919.2,414.3,890.9,392.0,0.669
184,6.133,47,car,140.4,478.7,254.2,549.9,197.3,514.3,0.741
184,6.133,19,car,551.5,323.2,587.1,349.3,569.3,336.3,0.465
184,6.133,50,car,169.5,537.1,349.6,631.3,259.6,584.2,0.572
184,6.133,45,car,464.5,418.8,531.9,483.2,498.2,451.0,0.758
185,6.167,36,car,529.2,355.3,568.5,388.8,548.8,372.1,0.665
185,6.167,38,car,420.8,377.0,471.3,418.3,446.0,397.7,0.642
185,6.167,40,car,1156.0,584.0,1280.0,712.7,1218.0,648.3,0.725
185,6.167,44,car,867.5,373.9,924.1,418.3,895.8,396.1,0.604
185,6.167,47,car,146.3,475.6,259.6,546.3,202.9,511.0,0.775
185,6.167,50,truck,180.9,531.6,352.5,623.8,266.7,577.7,0.48
185,6.167,45,car,467.2,415.8,533.6,479.6,500.4,447.7,0.744
186,6.2,36,car,529.9,354.0,569.6,387.9,549.8,371.0,0.647
186,6.2,38,car,423.1,375.8,472.8,416.8,448.0,396.3,0.611
186,6.2,40,car,1179.6,601.6,1280.0,718.7,1229.8,660.1,0.743
186,6.2,44,car,873.1,376.4,930.2,421.2,901.6,398.8,0.608
186,6.2,47,car,151.7,471.3,264.7,541.6,208.2,506.5,0.677
186,6.2,50,car,192.5,525.9,356.3,616.3,274.4,571.1,0.654
186,6.2,45,car,470.9,413.2,535.8,475.8,503.4,444.5,0.84
187,6.233,36,car,531.6,352.9,571.0,386.4,551.3,369.7,0.579
187,6.233,38,car,426.0,374.7,473.8,414.4,449.9,394.6,0.595
187,6.233,44,car,876.7,378.2,937.9,426.4,907.3,402.3,0.709
187,6.233,47,car,160.5,468.3,267.9,534.7,214.2,501.5,0.567
187,6.233,50,car,203.8,521.4,357.6,608.4,280.7,564.9,0.628
187,6.233,45,car,473.5,411.0,537.1,472.7,505.3,441.9,0.804
188,6.267,36,car,532.8,351.5,572.1,384.8,552.4,368.2,0.561
188,6.267,38,car,428.9,372.7,477.1,412.9,453.0,392.8,0.635
188,6.267,44,car,881.9,381.4,944.5,430.5,913.2,406.0,0.673
188,6.267,47,car,166.3,464.1,273.5,530.3,219.9,497.2,0.54
188,6.267,50,car,213.3,515.7,359.8,600.3,286.6,558.0,0.601
188,6.267,45,car,476.2,408.8,538.3,469.4,507.3,439.1,0.79
189,6.3,36,car,533.1,351.0,572.4,384.3,552.8,367.7,0.564
189,6.3,38,car,429.9,372.0,478.2,412.4,454.0,392.2,0.637
189,6.3,44,car,883.8,382.7,946.9,432.0,915.4,407.3,0.656
189,6.3,47,car,168.2,462.8,275.3,528.9,221.8,495.8,0.546
189,6.3,50,car,217.3,513.8,359.5,597.7,288.4,555.8,0.601
189,6.3,45,car,477.0,408.1,538.6,468.4,507.8,438.2,0.788
190,6.333,36,car,533.7,350.4,572.8,383.7,553.3,367.0,0.576
190,6.333,38,car,432.0,371.7,477.8,409.9,454.9,390.8,0.731
190,6.333,44,car,888.1,385.3,953.9,436.9,921.0,411.1,0.714
190,6.333,47,car,173.2,461.5,279.2,526.8,226.2,494.1,0.758
190,6.333,50,car,225.4,510.7,360.8,591.7,293.1,551.2,0.73
190,6.333,45,car,478.5,406.4,539.3,466.0,508.9,436.2,0.748
191,6.367,36,car,533.6,349.8,572.6,382.9,553.1,366.4,0.558
191,6.367,38,car,433.9,370.9,479.0,408.3,456.5,389.6,0.767
191,6.367,44,car,893.5,389.1,959.5,440.7,926.5,414.9,0.795
191,6.367,47,car,176.9,458.9,283.9,524.8,230.4,491.8,0.85
191,6.367,50,car,235.1,506.7,362.2,584.0,298.7,545.3,0.756
191,6.367,45,car,480.7,404.6,540.3,463.3,510.5,433.9,0.747
191,6.367,18,bus,488.7,293.8,534.3,346.6,511.5,320.2,0.557
192,6.4,36,car,534.2,348.9,572.7,381.6,553.4,365.2,0.568
192,6.4,38,car,434.9,370.0,479.3,407.0,457.1,388.5,0.792
192,6.4,44,car,898.5,393.1,968.6,448.0,933.6,420.6,0.772
192,6.4,47,car,184.2,455.8,287.8,519.5,236.0,487.7,0.822
192,6.4,50,car,240.2,501.1,366.6,579.0,303.4,540.0,0.751
192,6.4,45,car,482.7,402.3,540.7,459.3,511.7,430.8,0.709
192,6.4,18,bus,489.4,293.3,534.5,345.2,511.9,319.3,0.511
193,6.433,36,car,534.1,347.4,573.3,380.9,553.7,364.1,0.66
193,6.433,38,car,436.8,369.3,480.3,405.3,458.6,387.3,0.799
193,6.433,44,car,904.2,396.1,975.8,452.3,940.0,424.2,0.754
193,6.433,47,car,191.1,452.9,291.6,514.7,241.3,483.8,0.887
193,6.433,50,car,245.9,495.7,370.3,573.3,308.1,534.5,0.704
193,6.433,45,car,484.0,400.0,541.8,456.7,512.9,428.3,0.73
193,6.433,18,bus,490.4,292.9,535.3,344.5,512.9,318.7,0.468
194,6.467,36,car,534.1,346.1,573.9,380.2,554.0,363.1,0.667
194,6.467,38,car,438.2,367.7,481.7,404.0,460.0,385.8,0.719
194,6.467,44,car,911.1,400.8,986.0,459.5,948.5,430.1,0.779
194,6.467,47,car,194.8,449.3,297.1,512.4,246.0,480.9,0.83
194,6.467,50,car,256.0,492.0,373.0,565.9,314.5,528.9,0.674
194,6.467,45,car,484.8,398.2,542.9,455.0,513.8,426.6,0.782
195,6.5,36,car,534.2,345.6,574.1,380.0,554.1,362.8,0.669
195,6.5,38,car,438.8,367.1,482.1,403.5,460.4,385.3,0.712
195,6.5,44,car,913.6,402.6,989.9,462.2,951.8,432.4,0.777
195,6.5,47,car,196.1,448.1,298.8,511.7,247.5,479.9,0.83
195,6.5,50,car,259.9,490.8,373.4,563.4,316.6,527.1,0.676
195,6.5,45,car,484.9,397.6,543.2,454.5,514.1,426.0,0.78
196,6.533,36,car,534.1,344.7,574.2,379.4,554.1,362.1,0.678
196,6.533,38,car,439.5,365.4,482.7,401.9,461.1,383.7,0.685
196,6.533,44,car,918.0,405.6,996.3,466.9,957.1,436.2,0.535
196,6.533,47,car,200.4,446.0,302.7,509.7,251.5,477.9,0.882
196,6.533,50,car,265.3,487.8,376.1,559.4,320.7,523.6,0.701
196,6.533,45,car,486.9,395.9,543.5,451.1,515.2,423.5,0.736
197,6.567,36,car,535.1,343.7,574.7,378.0,554.9,360.8,0.679
197,6.567,38,car,440.4,363.7,483.5,400.4,462.0,382.1,0.743
197,6.567,44,car,925.1,409.9,1005.2,472.6,965.1,441.3,0.723
197,6.567,47,car,206.4,443.7,305.5,505.4,255.9,474.6,0.888
197,6.567,50,car,272.4,483.3,380.2,553.9,326.3,518.6,0.649
197,6.567,45,car,488.0,394.4,543.6,448.7,515.8,421.6,0.761
198,6.6,36,car,537.2,343.6,574.1,375.2,555.7,359.4,0.664
198,6.6,38,car,441.9,362.1,485.2,399.5,463.5,380.8,0.686
198,6.6,44,car,932.4,413.7,1016.1,479.3,974.3,446.5,0.712
198,6.6,47,car,212.4,441.1,310.3,502.4,261.3,471.7,0.597
198,6.6,50,car,278.8,479.9,382.6,548.4,330.7,514.2,0.669
198,6.6,45,car,489.1,392.4,544.3,446.4,516.7,419.4,0.756
199,6.633,36,car,538.7,343.4,574.1,373.4,556.4,358.4,0.61
199,6.633,38,car,443.7,361.5,485.8,397.9,464.7,379.7,0.623
199,6.633,44,car,940.5,419.0,1026.3,486.4,983.4,452.7,0.732
199,6.633,47,car,217.9,438.9,313.3,498.6,265.6,468.7,0.713
199,6.633,50,car,284.9,476.8,385.5,543.7,335.2,510.3,0.752
199,6.633,45,car,490.3,390.9,545.0,444.4,517.7,417.6,0.701
200,6.667,36,car,540.9,343.0,574.6,371.4,557.7,357.2,0.587
200,6.667,38,car,445.5,360.3,486.4,395.8,465.9,378.0,0.619
200,6.667,44,car,949.0,424.4,1038.1,494.5,993.6,459.4,0.693
200,6.667,47,car,223.5,436.9,317.4,495.9,270.4,466.4,0.754
200,6.667,50,car,290.5,472.1,390.6,539.5,340.6,505.8,0.783
200,6.667,45,car,490.7,389.5,545.0,442.5,517.9,416.0,0.649
201,6.7,36,car,541.6,342.9,574.8,370.8,558.2,356.8,0.589
201,6.7,38,car,446.1,359.9,486.5,395.1,466.3,377.5,0.62
201,6.7,44,car,952.2,426.3,1042.6,497.5,997.4,461.9,0.691
201,6.7,47,car,225.4,436.3,318.7,495.0,272.0,465.7,0.756
201,6.7,50,car,292.6,470.5,392.0,538.2,342.3,504.4,0.785
201,6.7,45,car,490.8,389.1,544.9,441.9,517.9,415.5,0.646
202,6.733,36,car,542.9,342.5,575.5,370.0,559.2,356.2,0.549
202,6.733,38,car,447.4,359.8,486.2,393.5,466.8,376.6,0.633
202,6.733,44,car,959.0,431.2,1050.7,503.0,1004.8,467.1,0.654
202,6.733,47,car,228.8,434.8,320.6,492.7,274.7,463.8,0.737
202,6.733,50,car,296.2,467.5,392.7,533.8,344.5,500.7,0.666
202,6.733,45,car,491.6,387.3,545.6,440.1,518.6,413.7,0.621
202,6.733,18,bus,497.0,288.8,541.5,340.6,519.2,314.7,0.52
203,6.767,36,car,543.9,342.1,575.8,368.9,559.8,355.5,0.533
203,6.767,38,car,448.7,359.0,487.5,392.4,468.1,375.7,0.671
203,6.767,44,car,967.1,436.0,1063.7,511.5,1015.4,473.8,0.663
203,6.767,47,car,233.3,431.5,322.9,487.9,278.1,459.7,0.663
203,6.767,50,car,301.9,463.0,396.5,528.7,349.2,495.9,0.636
203,6.767,45,car,493.8,385.0,546.6,436.5,520.2,410.7,0.724
203,6.767,18,bus,497.8,288.0,541.8,339.9,519.8,314.0,0.592
204,6.8,36,car,543.9,341.0,575.1,367.0,559.5,354.0,0.584
204,6.8,38,car,450.2,358.2,488.9,391.5,469.5,374.8,0.632
204,6.8,44,car,977.7,442.6,1077.0,519.9,1027.4,481.2,0.647
204,6.8,47,car,238.4,428.0,325.9,483.1,282.1,455.5,0.765
204,6.8,50,car,306.2,459.2,399.9,524.8,353.1,492.0,0.799
204,6.8,45,car,495.9,383.0,548.0,433.7,521.9,408.4,0.62
205,6.833,36,car,544.2,338.7,576.7,365.8,560.5,352.2,0.56
205,6.833,38,car,452.6,357.0,491.6,390.5,472.1,373.8,0.625
205,6.833,44,car,987.7,448.8,1091.7,529.6,1039.7,489.2,0.768
205,6.833,47,car,242.3,425.6,329.2,480.3,285.7,453.0,0.588
205,6.833,50,car,312.4,456.3,401.8,519.3,357.1,487.8,0.649
205,6.833,45,car,497.3,380.4,549.9,431.5,523.6,405.9,0.667
206,6.867,36,car,544.6,336.2,578.1,364.3,561.4,350.3,0.642
206,6.867,38,car,454.6,355.7,493.7,389.4,474.2,372.6,0.602
206,6.867,44,car,999.8,456.6,1107.9,540.2,1053.8,498.4,0.768
206,6.867,47,car,246.9,424.0,333.3,478.5,290.1,451.3,0.585
206,6.867,50,car,318.4,454.1,403.5,514.2,360.9,484.2,0.632
206,6.867,45,car,498.2,378.5,551.2,430.1,524.7,404.3,0.599
207,6.9,36,car,544.9,335.4,578.6,363.8,561.8,349.6,0.642
207,6.9,38,car,455.3,355.3,494.5,389.0,474.9,372.1,0.602
207,6.9,44,car,1004.3,459.5,1114.0,544.2,1059.1,501.8,0.77
207,6.9,47,car,248.5,423.5,334.7,478.0,291.6,450.8,0.568
207,6.9,50,car,320.4,453.5,403.9,512.6,362.2,483.0,0.635
207,6.9,45,car,498.6,377.9,551.7,429.6,525.1,403.8,0.593
208,6.933,36,car,546.0,334.7,579.0,362.4,562.5,348.6,0.634
208,6.933,38,car,456.3,354.2,495.3,387.9,475.8,371.0,0.572
208,6.933,44,car,1012.7,465.1,1127.3,553.3,1070.0,509.2,0.755
208,6.933,47,car,252.4,421.6,336.9,475.0,294.6,448.3,0.775
208,6.933,50,car,323.0,450.6,406.7,510.3,364.8,480.4,0.785
208,6.933,45,car,500.7,377.7,551.8,427.4,526.3,402.5,0.662
209,6.967,36,car,546.7,334.0,579.3,361.4,563.0,347.7,0.619
209,6.967,38,car,457.6,353.5,496.3,387.0,477.0,370.3,0.555
209,6.967,44,car,1024.7,473.8,1143.5,564.6,1084.1,519.2,0.768
209,6.967,47,car,256.3,419.3,339.5,472.0,297.9,445.7,0.79
209,6.967,50,car,326.6,447.8,409.3,507.1,368.0,477.4,0.8
209,6.967,45,car,503.2,377.0,552.2,424.5,527.7,400.7,0.607
210,7.0,36,car,546.7,333.7,579.2,360.8,562.9,347.3,0.656
210,7.0,38,car,459.9,352.9,497.9,385.7,478.9,369.3,0.637
210,7.0,44,car,1037.1,480.9,1164.1,577.8,1100.6,529.3,0.748
210,7.0,47,car,259.8,417.1,340.6,468.7,300.2,442.9,0.66
210,7.0,50,car,331.2,444.8,411.3,502.6,371.3,473.7,0.68
210,7.0,45,car,504.6,375.8,553.7,423.6,529.2,399.7,0.608
211,7.033,36,car,547.5,333.4,579.7,360.1,563.6,346.8,0.631
211,7.033,38,car,461.5,352.1,498.8,384.2,480.1,368.1,0.705
211,7.033,44,car,1050.7,490.1,1186.8,593.8,1118.7,542.0,0.727
211,7.033,47,car,260.5,415.9,337.1,466.0,298.8,440.9,0.673
211,7.033,50,car,335.7,442.0,413.9,498.5,374.8,470.2,0.708
211,7.033,45,car,505.2,374.0,554.7,422.4,529.9,398.2,0.647
212,7.067,36,car,548.1,333.2,579.5,358.8,563.8,346.0,0.522
212,7.067,38,car,463.1,351.8,500.0,383.5,481.6,367.7,0.657
212,7.067,44,car,1064.9,500.0,1210.0,610.7,1137.4,555.4,0.735
212,7.067,47,car,263.4,414.9,337.0,464.3,300.2,439.6,0.686
212,7.067,50,car,340.9,439.9,416.8,494.7,378.8,467.3,0.73
212,7.067,45,car,506.7,372.2,554.8,419.4,530.8,395.8,0.52
213,7.1,36,car,548.2,333.1,579.6,358.5,563.9,345.8,0.526
213,7.1,38,car,463.6,351.7,500.4,383.3,482.0,367.5,0.659
213,7.1,44,car,1070.4,503.8,1219.0,617.3,1144.7,560.6,0.74
213,7.1,47,car,264.7,414.6,336.4,463.9,300.6,439.2,0.686
213,7.1,50,car,342.6,439.2,417.7,493.6,380.1,466.4,0.732
213,7.1,45,car,507.2,371.7,554.8,418.3,531.0,395.0,0.518
214,7.133,36,car,548.5,332.6,580.2,357.9,564.4,345.2,0.52
214,7.133,38,car,465.0,350.6,501.7,382.2,483.3,366.4,0.66
214,7.133,44,car,1083.2,511.9,1238.1,630.1,1160.6,571.0,0.758
214,7.133,47,car,266.9,412.0,339.7,463.0,303.3,437.5,0.663
214,7.133,50,car,343.7,436.4,420.5,492.3,382.1,464.4,0.82
214,7.133,45,car,507.8,370.3,555.6,417.3,531.7,393.8,0.451
215,7.167,36,car,549.3,331.7,581.1,356.9,565.2,344.3,0.516
215,7.167,38,car,466.3,349.8,502.4,380.8,484.3,365.3,0.598
215,7.167,44,car,1100.0,522.1,1265.4,648.1,1182.7,585.1,0.753
215,7.167,47,car,273.8,408.8,347.2,460.5,310.5,434.7,0.677
215,7.167,50,car,345.6,432.9,422.4,489.0,384.0,461.0,0.842
216,7.2,36,car,550.3,330.7,582.7,356.2,566.5,343.5,0.496
216,7.2,38,car,467.3,348.4,502.8,379.2,485.0,363.8,0.542
216,7.2,44,car,1113.1,535.3,1280.0,667.0,1196.6,601.1,0.769
216,7.2,47,car,279.7,406.6,352.2,457.6,315.9,432.1,0.68
216,7.2,50,car,349.9,431.0,424.7,485.7,387.3,458.3,0.846
216,7.2,45,car,510.9,367.7,557.2,413.4,534.0,390.6,0.734
217,7.233,36,car,550.9,329.7,583.8,355.5,567.3,342.6,0.492
217,7.233,38,car,470.0,347.4,504.1,376.9,487.0,362.2,0.524
217,7.233,44,car,1124.1,549.6,1280.0,687.8,1202.1,618.7,0.757
217,7.233,47,car,285.6,405.1,355.2,453.8,320.4,429.5,0.675
217,7.233,50,car,353.1,428.2,426.5,481.7,389.8,454.9,0.712
217,7.233,45,car,512.6,366.9,557.8,411.6,535.2,389.2,0.755
218,7.267,36,car,551.4,329.0,584.4,354.8,567.9,341.9,0.451
218,7.267,38,car,471.5,346.1,505.7,375.4,488.6,360.8,0.584
218,7.267,44,car,1137.6,566.4,1280.0,707.4,1208.8,636.9,0.534
218,7.267,47,car,289.1,402.0,361.1,452.4,325.1,427.2,0.643
218,7.267,50,car,357.5,425.3,430.1,478.6,393.8,452.0,0.759
218,7.267,45,car,514.0,365.6,558.2,409.4,536.1,387.5,0.781
219,7.3,36,car,551.5,328.8,584.5,354.6,568.0,341.7,0.451
219,7.3,38,car,471.9,345.6,506.3,375.0,489.1,360.3,0.582
219,7.3,44,car,1144.2,572.9,1280.0,714.9,1212.1,643.9,0.515
219,7.3,47,car,290.3,401.0,363.1,452.0,326.7,426.5,0.653
219,7.3,50,car,359.1,424.4,431.4,477.6,395.3,451.0,0.76
219,7.3,45,car,514.5,365.3,558.4,408.7,536.4,387.0,0.785
220,7.333,38,car,471.9,344.0,508.0,374.8,489.9,359.4,0.571
220,7.333,44,car,1164.5,585.7,1280.0,713.2,1222.2,649.4,0.524
220,7.333,47,car,293.7,400.2,365.0,450.1,329.4,425.2,0.736
220,7.333,50,car,363.8,422.9,433.1,474.0,398.5,448.4,0.831
220,7.333,45,car,514.6,363.2,559.0,407.3,536.8,385.3,0.78
221,7.367,38,car,472.2,343.3,508.8,374.5,490.5,358.9,0.59
221,7.367,47,car,295.5,399.6,364.5,448.2,330.0,423.9,0.746
221,7.367,50,car,366.7,420.4,435.1,471.2,400.9,445.8,0.739
221,7.367,45,car,515.2,361.3,559.4,405.2,537.3,383.3,0.762
221,7.367,51,car,279.3,672.9,461.0,720.0,370.2,696.4,0.536
221,7.367,36,car,551.4,327.5,584.9,353.6,568.1,340.5,0.481
222,7.4,38,car,473.1,342.7,509.8,373.9,491.5,358.3,0.624
222,7.4,47,car,298.5,398.8,364.6,445.4,331.6,422.1,0.669
222,7.4,50,car,368.2,416.7,437.6,468.7,402.9,442.7,0.719
222,7.4,45,car,515.6,360.4,559.2,403.6,537.4,382.0,0.794
222,7.4,51,car,266.1,664.3,479.3,720.0,372.7,692.2,0.626
222,7.4,36,car,552.0,327.4,584.8,352.9,568.4,340.1,0.456
223,7.433,38,car,473.9,342.5,509.5,372.5,491.7,357.5,0.593
223,7.433,47,car,302.4,397.6,366.2,442.9,334.3,420.2,0.731
223,7.433,50,car,371.5,414.4,439.6,466.0,405.5,440.2,0.783
223,7.433,45,car,515.9,359.3,559.1,401.9,537.5,380.6,0.75
223,7.433,51,car,249.2,651.9,503.9,719.2,376.6,685.5,0.678
224,7.467,38,car,474.7,342.2,509.3,371.0,492.0,356.6,0.578
224,7.467,47,car,305.1,397.0,365.9,440.4,335.5,418.7,0.733
224,7.467,50,car,375.4,412.4,441.5,462.8,408.4,437.6,0.817
224,7.467,45,car,516.4,358.1,559.4,400.5,537.9,379.3,0.751
224,7.467,51,car,234.0,640.6,526.8,719.5,380.4,680.0,0.661
225,7.5,38,car,474.9,342.1,509.3,370.5,492.1,356.3,0.579
225,7.5,47,car,306.1,396.8,365.5,439.6,335.8,418.2,0.733
225,7.5,50,car,376.7,411.9,442.0,461.8,409.3,436.8,0.817
225,7.5,45,car,516.4,357.6,559.6,400.0,538.0,378.8,0.744
225,7.5,51,car,230.4,636.0,533.5,719.7,382.0,677.8,0.665
226,7.533,38,car,475.4,341.4,510.2,369.9,492.8,355.6,0.528
226,7.533,47,car,307.8,395.1,366.0,437.5,336.9,416.3,0.554
226,7.533,50,car,378.8,409.5,444.1,459.7,411.5,434.6,0.817
226,7.533,45,car,516.6,356.8,560.1,399.5,538.4,378.2,0.764
226,7.533,51,car,224.9,628.3,544.8,719.2,384.8,673.7,0.764
227,7.567,38,car,476.6,340.0,511.9,368.9,494.2,354.4,0.491
227,7.567,47,car,312.6,390.8,374.3,435.7,343.4,413.2,0.694
227,7.567,50,car,382.4,408.2,445.0,456.4,413.7,432.3,0.839
227,7.567,45,car,517.4,356.0,560.5,398.2,538.9,377.1,0.809
227,7.567,51,car,220.8,620.4,557.4,719.4,389.1,669.9,0.742
228,7.6,38,car,477.9,338.8,513.2,367.6,495.5,353.2,0.574
228,7.6,47,car,316.6,389.4,378.5,434.1,347.5,411.7,0.762
228,7.6,50,car,384.9,407.7,445.5,454.3,415.2,431.0,0.829
228,7.6,45,car,518.4,355.2,560.4,396.1,539.4,375.7,0.805
228,7.6,51,car,217.5,611.2,571.6,719.5,394.5,665.3,0.651
229,7.633,38,car,479.3,337.5,514.7,366.7,497.0,352.1,0.636
229,7.633,47,car,319.2,388.1,381.4,433.0,350.3,410.5,0.686
229,7.633,50,car,387.4,405.5,448.4,452.5,417.9,429.0,0.765
229,7.633,45,car,519.5,354.6,560.5,394.2,540.0,374.4,0.769
229,7.633,51,car,217.7,602.6,583.5,719.7,400.6,661.2,0.776
229,7.633,53,car,711.9,290.1,733.0,308.5,722.4,299.3,0.511
230,7.667,38,car,480.2,336.9,515.6,366.4,497.9,351.6,0.583
230,7.667,47,car,321.2,387.4,382.1,431.6,351.7,409.5,0.593
230,7.667,50,car,390.5,402.4,451.7,449.8,421.1,426.1,0.796
230,7.667,45,car,521.2,352.9,562.2,392.6,541.7,372.7,0.773
230,7.667,51,car,221.7,592.9,590.5,716.8,406.1,654.9,0.696
231,7.7,38,car,480.5,336.6,515.9,366.3,498.2,351.4,0.588
231,7.7,47,car,321.9,387.1,382.2,431.2,352.1,409.2,0.594
231,7.7,50,car,391.6,401.3,452.8,448.9,422.2,425.1,0.794
231,7.7,45,car,521.7,352.3,562.8,392.1,542.3,372.2,0.775
231,7.7,51,car,229.1,589.1,587.5,715.6,408.3,652.3,0.698
232,7.733,38,car,481.8,336.2,517.3,366.0,499.5,351.1,0.686
232,7.733,47,car,324.2,385.8,383.4,429.3,353.8,407.6,0.718
232,7.733,50,car,392.8,400.1,453.6,447.5,423.2,423.8,0.839
232,7.733,45,car,522.1,351.7,562.8,390.8,542.5,371.3,0.79
233,7.767,38,car,483.6,335.8,518.2,365.1,500.9,350.5,0.666
233,7.767,47,car,326.7,383.7,385.8,427.4,356.3,405.5,0.758
233,7.767,50,car,395.6,399.2,454.9,445.5,425.3,422.3,0.828
